"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","The first of six episodes in our @LMUMagazine Off Press podcast series focused on the Democratic Presidential Candi… https://t.co/m7xvWdqzM8",FALSE,0,NA,2019-12-12 00:30:36,TRUE,NA,"1204921455747588096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JWLmageditor",0,FALSE,FALSE,NA,NA
"2","#Bieber2020 #BlacksForYang #autism #AndrewYang #yang2020 #democrat #YangGang #berniesanders #freedomdividend #trump… https://t.co/JknfwL2EcT",FALSE,0,NA,2019-12-12 00:28:49,TRUE,NA,"1204921006835425280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theUBIguy",0,FALSE,FALSE,NA,NA
"3","RT @reportinglabs: The countdown continues for the #DemDebate conducted by @NewsHour &amp; @politico where SRL is hosting a watch party &amp; post-…",FALSE,0,NA,2019-12-12 00:26:16,FALSE,NA,"1204920368290336768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VikingVision",2,TRUE,FALSE,NA,NA
"4","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-12 00:25:11,FALSE,NA,"1204920094813503489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayo_betty",12785,TRUE,FALSE,NA,NA
"5","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-12 00:23:52,FALSE,NA,"1204919762935001088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","koton14",12785,TRUE,FALSE,NA,NA
"6","MEN on BOTH SIDES—it's been established, srsly—are FAR more interested in the ""male dual loyalty"" #gaming surroundi… https://t.co/gNp1E6XNVM",FALSE,1,NA,2019-12-12 00:22:41,TRUE,NA,"1204919464086691841",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lensjockey",0,FALSE,FALSE,NA,NA
"7","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-12 00:19:45,FALSE,NA,"1204918726786576386",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_bcnava",12785,TRUE,FALSE,NA,NA
"8","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-12 00:18:10,FALSE,NA,"1204918328747319297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Onionbagel117",12785,TRUE,FALSE,NA,NA
"9","RT @lensjockey: Until someone starts talking explicitly about MEN and BOYS on BOTH SIDES, and their ""algorithmically identical to #domestic…",FALSE,0,NA,2019-12-12 00:14:53,FALSE,NA,"1204917501248884736",NA,"<a href=""http://app.com"" rel=""nofollow"">App roaring brain</a>","BrainRoaring",0,TRUE,FALSE,NA,NA
"10","RT @PaulRieckhoff: Strong line-up next week for #DemDebate. And I’m hoping PBS can be better than the ratings-hungry cable spectacles we’ve…",FALSE,0,NA,2019-12-12 00:14:34,FALSE,NA,"1204917423712940032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SusanCornutt",0,TRUE,FALSE,NA,NA
"11","Until someone starts talking explicitly about MEN and BOYS on BOTH SIDES, and their ""algorithmically identical to… https://t.co/CVRjaLE157",FALSE,0,NA,2019-12-12 00:14:08,TRUE,NA,"1204917312165416965",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lensjockey",0,FALSE,FALSE,NA,NA
"12","RT @PaulRieckhoff: Strong line-up next week for #DemDebate. And I’m hoping PBS can be better than the ratings-hungry cable spectacles we’ve…",FALSE,0,NA,2019-12-12 00:13:16,FALSE,NA,"1204917097236779010",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","m_tmgjruss",0,TRUE,FALSE,NA,NA
"13","RT @PaulRieckhoff: Strong line-up next week for #DemDebate. And I’m hoping PBS can be better than the ratings-hungry cable spectacles we’ve…",FALSE,0,NA,2019-12-12 00:12:25,FALSE,NA,"1204916879866957825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","m0f0ng0",0,TRUE,FALSE,NA,NA
"14","Strong line-up next week for #DemDebate. And I’m hoping PBS can be better than the ratings-hungry cable spectacles… https://t.co/52x5On9bJ2",FALSE,2,NA,2019-12-12 00:11:24,TRUE,NA,"1204916624819658753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulRieckhoff",0,FALSE,FALSE,NA,NA
"15","RT @lensjockey: MEN on BOTH SIDES love this kind of ""mocking"" ""male dual loyalty"" #gaming at work. It's algorithmically identical to #domes…",FALSE,0,NA,2019-12-12 00:10:00,FALSE,NA,"1204916272913403907",NA,"<a href=""https://yourxss.pro/"" rel=""nofollow"">Post yourXss</a>","yourXss",0,TRUE,FALSE,NA,NA
"16","MEN on BOTH SIDES love this kind of ""mocking"" ""male dual loyalty"" #gaming at work. It's algorithmically identical t… https://t.co/orOHG1vRnq",FALSE,0,NA,2019-12-12 00:09:15,TRUE,NA,"1204916083142082561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lensjockey",0,FALSE,FALSE,NA,NA
"17","Why does the #demdebate have to be on the same night as @starwars",FALSE,0,NA,2019-12-12 00:08:37,FALSE,NA,"1204915927361499137",NA,"<a href=""https://play.google.com/store/apps/details?id=com.arthurivanets.owly"" rel=""nofollow""><U+041E>wly</a>","mattjopete",0,FALSE,FALSE,NA,NA
"18","ALL #activeshooter guys are ""high stakes gamblers""—their behavior is rooted in the same ""male dual loyalty"" #gaming… https://t.co/J13aVH9ngo",FALSE,0,NA,2019-12-12 00:05:26,TRUE,NA,"1204915123426660352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lensjockey",0,FALSE,FALSE,NA,NA
"19","One week until the next #DemDebate! 15 current and former presidential candidates have come out in support of… https://t.co/mgERByeplx",FALSE,0,NA,2019-12-12 00:05:05,TRUE,NA,"1204915036893990913",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","51for51",0,FALSE,FALSE,NA,NA
"20","RT @SecureAmerica: @BernieSanders
 #America #DemDebate https://t.co/GG6loQBrlh",FALSE,0,NA,2019-12-12 00:04:06,FALSE,NA,"1204914786573672454",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LiveFreeOrDead",1,TRUE,FALSE,NA,NA
"21","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-12 00:02:03,FALSE,NA,"1204914274591576064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikayla269",12785,TRUE,FALSE,NA,NA
"22","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-11 23:58:08,FALSE,NA,"1204913285449101313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Norris8Andrew",12785,TRUE,FALSE,NA,NA
"23","MEN on BOTH SIDES—at every level of society—LOVE ""reframing"" an actual ""conflict"" AS a completely different ""male d… https://t.co/1gtUmcnori",FALSE,0,NA,2019-12-11 23:57:14,TRUE,NA,"1204913059149623296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lensjockey",0,FALSE,FALSE,NA,NA
"24","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-11 23:55:41,FALSE,NA,"1204912668882219009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WoryCalloch",12785,TRUE,FALSE,NA,NA
"25","Nope, James Rosen was totally using a CLASSIC ""male dual loyalty"" #gaming ""move""—algorithmically identical to… https://t.co/DiKqsrOyIQ",FALSE,0,NA,2019-12-11 23:54:39,TRUE,NA,"1204912410370420736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lensjockey",0,FALSE,FALSE,NA,NA
"26","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-11 23:54:25,FALSE,NA,"1204912349901139970",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","saratinatown",12785,TRUE,FALSE,NA,NA
"27","RT @AndrewYang: ""We need to decriminalize opiates for personal use, we have to let the country know this is not a personal failing, this wa…",FALSE,0,NA,2019-12-11 23:51:40,FALSE,NA,"1204911660747636742",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","assumpta815",2973,TRUE,FALSE,NA,NA
"28","The first in @LMUMagazine’s six-part Off Press podcast series on the Dec. 19 #DemDebate at LMU: @LMUBellarmine Prof… https://t.co/LJczbFPiW2",FALSE,0,NA,2019-12-11 23:51:22,TRUE,NA,"1204911584524419072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LoyolaMarymount",0,FALSE,FALSE,NA,NA
"29","RT @PeteButtigieg: For a party that associates itself with Christianity to say it is okay to suggest that God would smile on the division o…",FALSE,0,NA,2019-12-11 23:50:17,FALSE,NA,"1204911312163287040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OMAPROUD",17466,TRUE,FALSE,NA,NA
"30","Truthfully, what ""is"" wrong with Bill Barr, ""was"" wrong with Preet Bharara when he strutted into Trump Tower after… https://t.co/08LOPBUHSJ",FALSE,0,NA,2019-12-11 23:47:45,TRUE,NA,"1204910673366523905",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lensjockey",0,FALSE,FALSE,NA,NA
"31","RT @ericgarcetti: As we prepare for the #DemDebate next week here in LA, Angelenos are also debating this — just out from the @LATimes: htt…",FALSE,0,NA,2019-12-11 23:46:43,FALSE,NA,"1204910415764811776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lesliealindsey",5,TRUE,FALSE,NA,NA
"32","RT @scottsantens: M S N B C, hands off our democracy.

M S N B C, hands off our democracy.

M S N B C, hands off our democracy.

M S N B C,…",FALSE,0,NA,2019-12-11 23:46:21,FALSE,NA,"1204910321888059393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BenjaminJohnCr1",1608,TRUE,FALSE,NA,NA
"33","RT @TomthunkitsMind: ONE MORE TIME: Kamala Harris slammed Tulsi Gabbard for her criticism of the Democratic Party at the #DemDebate https:/…",FALSE,0,NA,2019-12-11 23:46:19,FALSE,NA,"1204910314308820995",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DianaSc99717236",2,TRUE,FALSE,NA,NA
"34","RT @NRA: Raise your hand if you prefer freedom to Beto's America. #DemDebate #DemocraticDebate https://t.co/nncx4swYk3",FALSE,0,NA,2019-12-11 23:44:49,FALSE,NA,"1204909934254538752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DallasThrift",4060,TRUE,FALSE,NA,NA
"35","RT @NRA: .@PeteButtigieg: We are proud to be the problem if that means defending the freedom of 100 million law-abiding Americans. #DemDeba…",FALSE,0,NA,2019-12-11 23:44:46,FALSE,NA,"1204909922867007488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DallasThrift",230,TRUE,FALSE,NA,NA
"36","RT @NRA: Sen. @KamalaHarris said she would ban the import of ""assault weapons"" by executive order. Sen. Harris: We already explained to you…",FALSE,0,NA,2019-12-11 23:44:43,FALSE,NA,"1204909910321876993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DallasThrift",893,TRUE,FALSE,NA,NA
"37","RT @RyanAFournier: Beto is a liar. 

An AR-15 is NOT a weapon of war. It was designed for civilian use, not for the battlefield.

You will…",FALSE,0,NA,2019-12-11 23:44:41,FALSE,NA,"1204909900515532800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DallasThrift",5369,TRUE,FALSE,NA,NA
"38","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-11 23:44:15,FALSE,NA,"1204909794445987840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","camille_morar",12785,TRUE,FALSE,NA,NA
"39","RT @KevinCate: Genuinely happy for the @AndrewYang #YangGang. 

Just watching him backstage at the last #DemDebate (&amp; onstage defending @To…",FALSE,0,NA,2019-12-11 23:44:05,FALSE,NA,"1204909752607600640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","narkeeso",100,TRUE,FALSE,NA,NA
"40","""Police officers"" are actually ""female proxies"" in the bio-cogni-victim ""male dual loyalty"" #gaming ideation common… https://t.co/3ReKGWk3b1",FALSE,0,NA,2019-12-11 23:42:35,TRUE,NA,"1204909372163416065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lensjockey",1,FALSE,FALSE,NA,NA
"41","RT @JSto: Who SHOULD be in the debate, the ""America got it wrong"" edition: 

Warren
Sanders
+Harris
+Booker
+Castro
Biden
Buttigieg

+ = no…",FALSE,0,NA,2019-12-11 23:42:28,FALSE,NA,"1204909344028004353",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JSto",1,TRUE,FALSE,NA,NA
"42","RT @lensjockey: Super interesting... since I believe that POTUS and Saudi Arabia are responsible for scuttling ""Amazon Cuomo"" deal—just bec…",FALSE,0,NA,2019-12-11 23:40:44,FALSE,NA,"1204908909858828288",NA,"<a href=""https://www.google.com"" rel=""nofollow"">cephalopodluke2</a>","cephalopodluke2",2,TRUE,FALSE,NA,NA
"43","RT @lensjockey: Super interesting... since I believe that POTUS and Saudi Arabia are responsible for scuttling ""Amazon Cuomo"" deal—just bec…",FALSE,0,NA,2019-12-11 23:40:00,FALSE,NA,"1204908723950497793",NA,"<a href=""https://yourxss.pro/"" rel=""nofollow"">Post yourXss</a>","yourXss",2,TRUE,FALSE,NA,NA
"44","Super interesting... since I believe that POTUS and Saudi Arabia are responsible for scuttling ""Amazon Cuomo"" deal—… https://t.co/m7uQZTLOFf",FALSE,0,NA,2019-12-11 23:39:10,TRUE,NA,"1204908513413259264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lensjockey",2,FALSE,FALSE,NA,NA
"45","RT @TomthunkitsMind: BIDEN, on holding war criminals accountable: 'Khashoggi was in fact murdered and dismembered… and I would end the subs…",FALSE,0,NA,2019-12-11 23:37:36,FALSE,NA,"1204908121753292811",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","impeachthedotar",2,TRUE,FALSE,NA,NA
"46","RT @KevinCate: Genuinely happy for the @AndrewYang #YangGang. 

Just watching him backstage at the last #DemDebate (&amp; onstage defending @To…",FALSE,0,NA,2019-12-11 23:36:52,FALSE,NA,"1204907936117657600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","magic45534042",100,TRUE,FALSE,NA,NA
"47","RT @truebluej: #BlacksForYang - AY wants to put $40Billion per month into the hands of black people. No other candidate on the #DemDebate s…",FALSE,0,NA,2019-12-11 23:36:10,FALSE,NA,"1204907759730384896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trangtrang2002",9,TRUE,FALSE,NA,NA
"48","It took 5 debates before Democratic candidates were asked a question about paid family leave — here’s how they resp… https://t.co/s3tvMvmtwI",FALSE,1,NA,2019-12-11 23:35:19,TRUE,NA,"1204907544856158208",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","TomthunkitsMind",0,FALSE,FALSE,NA,NA
"49","RT @philipersia: @TheWeek @AndrewYang Kudos to @AndrewYang for calling this qualification into existence by believing in and acting on its…",FALSE,0,NA,2019-12-11 23:35:12,FALSE,NA,"1204907514464092160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaneAnneJ",1,TRUE,FALSE,NA,NA
"50","@angela_ford @TheView @AndrewYang @ABC,even mentioned @AndrewYang will be the only POC for the December #DemDebate.… https://t.co/fZ6386suci",FALSE,0,"angela_ford",2019-12-11 23:34:28,TRUE,"1204903587953938432","1204907330179080197","111795603","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShawnCl66134576",0,FALSE,FALSE,NA,NA
"51","RT @PoFaith4Pete: A Hard Look at Mayor Pete’s Money 
A must-read for #TeamPete #DemDebate #DemocraticDebate RT
https://t.co/LNpjmlcUxT",FALSE,0,NA,2019-12-11 23:33:20,FALSE,NA,"1204907044836446208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Chimos5CAD",56,TRUE,FALSE,NA,NA
"52","RT @TomthunkitsMind: BIDEN, on holding war criminals accountable: 'Khashoggi was in fact murdered and dismembered… and I would end the subs…",FALSE,0,NA,2019-12-11 23:32:13,FALSE,NA,"1204906763478339585",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Jaysims27",2,TRUE,FALSE,NA,NA
"53","RT @PeteForAmerica: We won the #DemDebate. Now help us win the era: https://t.co/ZabR8Cu9SP https://t.co/2ZVkOzvVW9",FALSE,0,NA,2019-12-11 23:31:43,FALSE,NA,"1204906639763132423",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Chimos5CAD",1098,TRUE,FALSE,NA,NA
"54","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-11 23:31:06,FALSE,NA,"1204906481994358784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheJayJewell",12785,TRUE,FALSE,NA,NA
"55","RT @ChangeForUW: Huge turnout for our debate party tonight!! #DemDebate #UniversityOfWyoming https://t.co/aRGL37LqTM",FALSE,0,NA,2019-12-11 23:30:38,FALSE,NA,"1204906365208186883",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","justiceforkurt5",2,TRUE,FALSE,NA,NA
"56","BIDEN, on holding war criminals accountable: 'Khashoggi was in fact murdered and dismembered… and I would end the s… https://t.co/3ithlCk4tL",FALSE,2,NA,2019-12-11 23:30:18,TRUE,NA,"1204906282815311872",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","TomthunkitsMind",2,FALSE,FALSE,NA,NA
"57","RT @NRA: Who's ready for the #DemocraticDebate? We’ll be watching closely, but so sad Beto isn’t here. Bye, bye Beto … who’s next? #DemDeba…",FALSE,0,NA,2019-12-11 23:29:55,FALSE,NA,"1204906184513212416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DallasThrift",243,TRUE,FALSE,NA,NA
"58","RT @NRA: Get ready for some Biden gaffes tonight, #2A supporters! Here’s one of our favorites. If you see any tonight, tweet about them and…",FALSE,0,NA,2019-12-11 23:29:52,FALSE,NA,"1204906171552788480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DallasThrift",460,TRUE,FALSE,NA,NA
"59","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-11 23:29:50,FALSE,NA,"1204906164015763458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jerichoholic420",12785,TRUE,FALSE,NA,NA
"60","RT @PeteForAmerica: ICYMI: Last week, @PeteButtigieg discussed empowering our nation's HBCUs at @Morehouse, took part in the #DemDebate, me…",FALSE,0,NA,2019-12-11 23:29:49,FALSE,NA,"1204906160211578881",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Chimos5CAD",336,TRUE,FALSE,NA,NA
"61","RT @NRA: .@MSNBC noticeably ignored the topic tonight. Maybe they’ve learned a lesson after Gillibrand, Swalwell, and Beto?

Thank you to a…",FALSE,0,NA,2019-12-11 23:29:49,FALSE,NA,"1204906159229960193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DallasThrift",498,TRUE,FALSE,NA,NA
"62","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-11 23:29:20,FALSE,NA,"1204906041139499016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seeeeruh",12785,TRUE,FALSE,NA,NA
"63","""As your candidate, I promise to disable the NORMAL 'male dual loyalty' #gaming POTUS dynamic that's escalating wil… https://t.co/7ltaQ5Dnnb",FALSE,0,NA,2019-12-11 23:27:03,TRUE,NA,"1204905463604797440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lensjockey",0,FALSE,FALSE,NA,NA
"64","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-11 23:25:39,FALSE,NA,"1204905113438998529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","banksybun",12785,TRUE,FALSE,NA,NA
"65","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-11 23:25:10,FALSE,NA,"1204904990118039552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","magkalin",12785,TRUE,FALSE,NA,NA
"66","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-11 23:22:03,FALSE,NA,"1204904208215859200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alyssaLITeralIy",12785,TRUE,FALSE,NA,NA
"67","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-11 23:21:04,FALSE,NA,"1204903959435137024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SmolMochiBoi",12785,TRUE,FALSE,NA,NA
"68","RT @TomthunkitsMind: ONE MORE TIME: Kamala Harris slammed Tulsi Gabbard for her criticism of the Democratic Party at the #DemDebate https:/…",FALSE,0,NA,2019-12-11 23:20:35,FALSE,NA,"1204903835602432001",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","galynann",2,TRUE,FALSE,NA,NA
"69","ONE MORE TIME: Kamala Harris slammed Tulsi Gabbard for her criticism of the Democratic Party at the #DemDebate https://t.co/R31EDUjCsE",FALSE,1,NA,2019-12-11 23:20:15,FALSE,NA,"1204903754748846082",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","TomthunkitsMind",2,FALSE,FALSE,NA,NA
"70","RT @lensjockey: PWN men and PWN the WPRDL, with the #viewsource of the NORMAL ""male dual loyalty"" #gaming ideation behind the ""bottom-up"" P…",FALSE,0,NA,2019-12-11 23:20:00,FALSE,NA,"1204903690668322818",NA,"<a href=""https://yourxss.pro/"" rel=""nofollow"">Post yourXss</a>","yourXss",2,TRUE,FALSE,NA,NA
"71","RT @sallykohn: Whoah, this is the Trump war room co-signing Tulsi Gabbard from tonight's #DemDebate #DemocraticDebate https://t.co/tc0y9Tqb…",FALSE,0,NA,2019-12-11 23:19:55,FALSE,NA,"1204903671521304577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SuperSeyin",259,TRUE,FALSE,NA,NA
"72","PWN men and PWN the WPRDL, with the #viewsource of the NORMAL ""male dual loyalty"" #gaming ideation behind the ""bott… https://t.co/imR0WWeyxr",FALSE,2,NA,2019-12-11 23:18:16,TRUE,NA,"1204903255907680256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lensjockey",2,FALSE,FALSE,NA,NA
"73","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-11 23:13:26,FALSE,NA,"1204902036652863488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kelticwai17",12785,TRUE,FALSE,NA,NA
"74","RT @lensjockey: Unless someone starts talking explicitly about NORMAL male bio-cogni-victim ideation responsible for the ""male dual loyalty…",FALSE,0,NA,2019-12-11 23:08:18,FALSE,NA,"1204900747575353344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YogMoob",4,TRUE,FALSE,NA,NA
"75","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-11 23:07:47,FALSE,NA,"1204900614251196417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndISayMooMoo",12785,TRUE,FALSE,NA,NA
"76","RT @lensjockey: Unless someone starts talking explicitly about NORMAL male bio-cogni-victim ideation responsible for the ""male dual loyalty…",FALSE,0,NA,2019-12-11 23:07:28,FALSE,NA,"1204900535251488768",NA,"<a href=""http://ProgrammingEm.com"" rel=""nofollow"">AT-ProgrammingEm</a>","ProgrammingEm",4,TRUE,FALSE,NA,NA
"77","RT @dpayne85: potus is not the only office we need to think about which is why I would want some of these senators to stay in place and hel…",FALSE,0,NA,2019-12-11 23:06:20,FALSE,NA,"1204900251905052672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YogMoob",5,TRUE,FALSE,NA,NA
"78","RT @AJLOVESPETS: @TrumpWarRoom https://t.co/MpkjrjCASi

#DemDebate",FALSE,0,NA,2019-12-11 23:06:09,FALSE,NA,"1204900203473575937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MichelleBrodeu2",3,TRUE,FALSE,NA,NA
"79","Unless someone starts talking explicitly about NORMAL male bio-cogni-victim ideation responsible for the ""male dual… https://t.co/7DsDLXE9bL",FALSE,4,NA,2019-12-11 23:05:57,TRUE,NA,"1204900154001756160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lensjockey",4,FALSE,FALSE,NA,NA
"80","RT @AndrewYang: I’m not running for president because I fantasized about being president; I’m running for president because, like many of y…",FALSE,0,NA,2019-12-11 23:04:22,FALSE,NA,"1204899754833932288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CherrieLaxamana",12785,TRUE,FALSE,NA,NA
"81","The post-Thanksgiving drought of qualifying polls has made it harder for candidates to qualify for the December… https://t.co/rtKMu25cIf",FALSE,2,NA,2019-12-11 22:59:08,TRUE,NA,"1204898441006067712",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","intelligencer",0,FALSE,FALSE,NA,NA
